"","ID","F.1","F.2","W.3","W.4","F.3","F.4","W.1","W.2","logFC","logCPM","PValue","FDR"
"7691","PmetTSAr1.1-007688",10.6941338909708,19.4635638713564,1.31719330067737,8.83927110613657,8.73076434880539,3.66245493593789,2.46365910874149,43.9982580526692,0.547411168989601,3.64183142439263,0.478845295527503,1
"7692","PmetTSAr1.1-007689",21.1197958014151,20.1153118244307,23.4460407520572,22.377901534523,22.6057964881932,22.2601157145316,24.0766685627009,22.5824392656692,0.072115859103312,4.48445480810554,0.816040425060405,1
"7693","PmetTSAr1.1-007690",32.8430722844041,30.0989054692513,53.2672970793929,42.8257090616933,37.8936909080931,36.2915989106573,56.0202485976332,50.1021830571352,0.181207140812292,5.4089184604559,0.603140812444133,1
"7694","PmetTSAr1.1-007691",4.34029701851116,6.99147804207018,9.87894975508029,20.2799732656614,8.29603749326322,7.99081076931904,6.85905092774619,2.29157594024319,-0.710083168437335,3.07556410365181,0.151082785361742,1
"7695","PmetTSAr1.1-007692",8.81483002728556,10.4575921561473,5.58489959487206,9.00710536764549,6.88317521275114,7.32490987187579,5.20727947983996,8.43716596180447,-0.280939764589788,2.95884650504449,0.423752064151554,1
"7696","PmetTSAr1.1-007693",18.3903306660628,17.6268196399651,22.7347563696914,21.4268407193057,19.5264812614361,13.5082753481346,26.2323702828497,26.6239459239163,0.100446854005685,4.38047959149886,0.770725858769542,1
"7697","PmetTSAr1.1-007698",11.186332521936,12.2647114805807,10.0633568171751,10.7973374904073,12.9331239523798,12.6521170514218,9.71465580378746,10.8745694618813,0.0585419193520822,3.50702532998185,0.859516228485512,1
"7698","PmetTSAr1.1-007699",17.6296600545711,9.21334606391452,12.4343047583944,7.32876275255627,13.2953963319983,23.5443531596008,11.8143652714649,3.68735401293677,0.165860952501926,3.63312799343002,0.727419660257286,1
"7699","PmetTSAr1.1-007700",9.17279266798751,4.2363616949832,6.111776915143,4.25180129155936,6.7744934988656,10.5117213096399,5.99117101443953,1.70826570090856,0.0688410285584384,2.61718458693246,0.884974998039467,1
"7700","PmetTSAr1.1-007701",5.10096763000281,4.14748697410943,4.50480108831661,4.75530407608613,5.32540398039167,3.8527123352074,4.73134533383309,5.14562961127334,0.0459999570908416,2.25027509848114,0.887509091500952,1
"7701","PmetTSAr1.1-007702",30.1583524791394,33.9501433737815,23.7621671442198,28.6157415872712,27.4602463750809,21.2612643683667,30.0398434509047,33.3945112019076,-0.0537019441393226,4.84021396715862,0.868095589549506,1
