"","ID","F.1","F.2","W.2","W.4","F.3","F.4","W.1","W.3","logFC","logCPM","PValue","FDR"
"11","PmetTSAr1.1-015466",18.4798213262383,15.7012006877,13.2703079448628,22.6296529267863,138.170685586489,312.212392201251,136.705084408917,237.911453968347,3.55725667346157,6.80632919582517,1.82009592272525e-15,3.00900041233909e-12
"12","PmetTSAr1.1-003637",6.44332753263513,4.29561150889905,1.72909820945622,4.05599465313229,24.7794307659041,35.2927475644924,67.3026874706197,46.918425370128,3.40587654327771,4.57966204462452,3.85982224180433e-15,5.39667479774942e-12
"13","PmetTSAr1.1-017558",0.492198630965183,0.207374348705471,0.0624975256429961,0.139861884590768,10.3609900570886,65.2107235996215,5.73920587831824,9.45744789886353,6.70185681258123,3.51626790227215,4.85479808904488e-15,6.26567710292269e-12
"14","PmetTSAr1.1-000674",39.6443624577411,5.77685685679528,10.9370669875243,21.8743987499962,407.157927453211,1721.73433468935,508.717609828882,868.847044992808,5.48690835005008,8.8076905399232,6.81511243306021e-15,8.16742545727745e-12
"15","PmetTSAr1.1-007685",4.34029701851116,3.19948995145585,0.999960410287937,2.54548629955199,15.2154399439762,37.9563511542655,34.2672585124952,30.1110388534847,3.41605320765581,4.01105440205511,1.84380322810636e-14,2.06235537074457e-11
"16","PmetTSAr1.1-006510",3.04268244596659,1.15537137135906,0.166660068381323,1.34267409207138,26.5183381880728,45.376389725776,31.9435800349323,24.1836690004365,4.50761036266004,4.06596419034453,2.52301234478969e-14,2.64569382005509e-11
"17","PmetTSAr1.1-009792",0.581689291140671,0.207374348705471,0,0.53147516144492,4.34726855542177,19.6916408243934,7.13901219010318,7.58703341190166,4.91739332511994,2.33024976659568,4.09240148645203e-14,4.03895953762895e-11
"18","PmetTSAr1.1-001361",12.7076737449193,7.31735201860735,6.3747476155856,15.0211664050485,74.5194284875216,350.121179005699,158.486070620291,115.017319015148,4.07539773041053,6.53081959982811,7.4899362380305e-14,6.98145278898198e-11
"19","PmetTSAr1.1-014318",16.5557721324653,8.97634680825112,9.35379633790174,6.32175718350274,76.6568355272706,154.251186457748,56.1042369763403,66.070415961977,3.10070772074576,5.62377772635775,1.36035812958872e-13,1.20126782622313e-10
"20","PmetTSAr1.1-007686",2.28201183447494,1.59974497572792,0.458315188048638,1.70631499200738,9.38285463211866,11.7959587547091,26.0363973991998,18.9412396637406,3.4665733861667,3.18407331135876,4.50402301088886e-13,3.77842490383466e-10
"21","PmetTSAr1.1-007091",0.134235990263232,0,0.0416650170953307,0.0839171307544611,4.05745065172699,174.846549928671,13.5781212243139,3.92523603601857,9.55405134212413,4.61728359393389,5.70815050714888e-13,4.56054043852114e-10
"22","PmetTSAr1.1-008407",2.01353985394848,0.770247580906037,1.20828549576459,1.79023212276184,8.51340092103431,6.27849417589353,12.4022839224145,16.7546987846162,2.93685034928687,2.65154634710678,6.18713266997767e-13,4.71853236076752e-10
"23","PmetTSAr1.1-018091",1.78981320350976,0.918372115695659,0.27082261111965,1.23078458439876,6.7020390229419,8.98966211548392,15.9017997018769,12.1181783662318,3.40263802413034,2.59657200683959,6.89127327977319e-13,5.02703404730585e-10
"24","PmetTSAr1.1-015012",3.89284371763372,2.22186802184434,1.12495546157393,2.76926531489722,17.5339831735345,91.7040664478995,24.0486724364652,20.837998016716,3.94951279311299,4.3590183815877,1.5992578123778e-12,1.11801448233644e-09
"25","PmetTSAr1.1-008928",4.65351432912537,4.02898734627773,3.54152645310311,5.45461349903997,1.30418056662653,0.665900897443254,0.951868292013757,0.869347578447065,-2.2070256816991,1.45990346261295,1.715209536238e-12,1.15111142396005e-09
"26","PmetTSAr1.1-009830",2.32675716456269,2.16261820792849,2.77072363683949,2.82521006873352,10.5783534848596,24.8285906046699,18.9253813353323,9.40476016683643,2.65386743821975,3.21171517141417,1.9931398436747e-12,1.28618847296823e-09
"27","PmetTSAr1.1-000601",18.2560946757995,3.46611411407717,1.54160563252724,19.9722771195617,251.30834974134,644.259118276348,317.532063765295,527.193446663111,5.33188995079418,7.80074808065195,2.75301318010151e-12,1.7107427828053e-09
"28","PmetTSAr1.1-020892",2.14777584421171,1.24424609223283,0.85413285045428,0.75525417679015,8.54962815899615,16.3621363371771,5.85119038326104,7.7187527419694,2.96140590996466,2.44915920261735,3.60646803889649e-12,2.16104716987876e-09
"29","PmetTSAr1.1-017256",17.0032254333427,31.0765273988628,70.7055340107762,46.042532407281,2.97063351287155,6.46875157516303,4.00344605170492,6.58596650338686,-3.0414925959348,4.53641611001148,4.80808121074216e-12,2.78172367427007e-09
"30","PmetTSAr1.1-016101",5.77214758131897,3.0217405097083,2.62489607700583,1.79023212276184,21.5552065872996,44.8056175279675,17.7215479071973,19.6788679121199,2.98045427952871,3.87237342531746,5.77474736562123e-12,3.2296237100131e-09
"31","PmetTSAr1.1-003585",4.56402366894988,1.54049516181207,0.520812713691634,3.27276809942398,51.6962685715573,351.690802549673,61.8434428546585,32.9561763829478,5.65735744398606,5.9885666880346,7.40720288968473e-12,4.00896935752033e-09
"32","PmetTSAr1.1-017668",1.07388792210585,1.2146211852749,0.916630376097276,1.42659122282584,5.21672226650613,8.79940471621442,4.67535308136169,3.89889217000502,2.2766183249713,1.781847523828,1.78839994835281e-11,9.09265888892834e-09
"33","PmetTSAr1.1-022745",1.61083188315878,1.27387099919075,1.20828549576459,2.71332056106091,7.78885616179734,15.1254632419253,7.64294246234575,8.35100552629454,2.5109314950417,2.52364222706758,1.78128616219054e-11,9.09265888892834e-09
"34","PmetTSAr1.1-018034",2.10303051412397,0.681372860032263,0.374985153857976,0.615392292199381,6.73826626090375,12.7948101008739,5.71120975208254,8.93057057859258,3.21766152488073,2.25580332723697,1.92265333605935e-11,9.48772872717756e-09
"35","PmetTSAr1.1-000106",101.303427318652,16.2640739199006,4.16650170953307,19.7205257272984,2510.18531837646,22703.5105835292,3001.24072471938,1116.66379258225,7.6963551875816,11.8470983124046,2.79772204481138e-11,1.34114801336701e-08
"36","PmetTSAr1.1-002045",7.06976215386354,2.04411858009679,0.541645222239299,4.83922120684059,91.1839579499717,608.966370711855,99.9181745352088,57.2452208474386,5.88885628941796,6.76764228077292,4.95779847140375e-11,2.28059266701339e-08
"37","PmetTSAr1.1-014364",3.80335305745824,0.770247580906037,0.416650170953307,1.42659122282584,17.4253014596489,119.101131942708,18.1414898007328,32.5346745267311,4.87861723280668,4.59692375091424,5.16524742797167e-11,2.28059266701339e-08
"38","PmetTSAr1.1-014893",0.715925281403903,0.0888747208737735,0,0.0839171307544611,19.0192999299703,79.0043850466603,3.44352352699094,10.6692657354867,7.05015025983392,3.81854744947645,5.12570538983716e-11,2.28059266701339e-08
"39","PmetTSAr1.1-005595",1.61083188315878,0.148124534789622,0,1.79023212276184,30.3584254120287,169.709600148395,93.115115859934,37.2765704091696,6.54762584312321,5.38424565529994,5.97670190241775e-11,2.57120780817346e-08
"40","PmetTSAr1.1-000643",76.4697691199544,240.465369777473,46.2065039587218,332.647506310684,8.22358301733952,3.51976188648577,12.7942296897143,13.3036523368415,-4.19835040001491,6.52020256915089,7.2722439456079e-11,3.05034272298523e-08
"41","PmetTSAr1.1-017514",1.25286924245683,0.355498883495094,0.291655119667315,0.22377901534523,5.57899464612461,12.8899388005087,3.07957388592686,4.21501856216759,3.64809831824575,1.8074065064366,8.19504973102044e-11,3.35357425334295e-08
"42","PmetTSAr1.1-001631",5.36943961052927,1.83674423139132,0.145827559833657,3.88816039162336,60.7893052999811,462.325480224887,85.6121540287667,95.1013563089062,5.97160359608296,6.48182901495982,1.36183225481885e-10,5.44019561222633e-08
"43","PmetTSAr1.1-004055",3.84809838754598,0.296249069579245,0.833300341906614,1.81820449967999,49.4501798179227,1296.17609687329,73.2938584850593,50.5011911479704,7.75954585343425,7.52737728348497,1.50216413748763e-10,5.86123486017848e-08
"44","PmetTSAr1.1-015262",48.5934284752899,163.055487896416,30.3321324454008,198.268207595873,7.86131063772104,3.90027668502477,11.2544427467509,11.406893983866,-3.67438806691966,5.89276716855743,1.54190100833907e-10,5.87954889043475e-08
"45","PmetTSAr1.1-025817",1.96879452386073,0.977621929611508,2.0415858376712,1.70631499200738,7.71640168587365,15.2681562913775,5.43124848972555,8.14025459818616,2.44323383418656,2.44324794650651,1.64642828260057e-10,6.13861638343829e-08
"46","PmetTSAr1.1-025397",2.90844645570336,1.65899478964377,2.02075332912354,2.96507195332429,8.18735577937767,27.7775802933471,11.3944233779294,12.8294627485976,2.65542907792452,3.12861525475121,1.69156192417536e-10,6.16978825300309e-08
"47","PmetTSAr1.1-000910",1.43185056280781,1.51087025485415,1.64576817526556,2.85318244565168,18.5121185985044,2592.06680764768,90.231514857657,57.4032840435199,8.53019166081994,8.43320823862394,2.24464910315343e-10,8.01291971334218e-08
"48","PmetTSAr1.1-000540",55.0815013380128,18.84144082524,10.08293413707,30.1821946946878,234.824956468699,1195.86288310845,355.830764455731,300.2410409564,4.19232781936389,8.10393819336282,2.43094341069292e-10,8.49716011345953e-08
"49","PmetTSAr1.1-014373",2.19252117429945,0.918372115695659,0.624975256429961,0.53147516144492,7.24544759236962,26.2079567493738,5.71120975208254,8.50906872237582,3.50072960471508,2.70109987786015,3.7678440972928e-10,1.29014057682405e-07
"50","PmetTSAr1.1-021822",2.46099315482592,1.3331208131066,1.89575827783755,4.36369079923198,11.0130803404018,20.6429278207409,12.3462916699431,12.2498976962996,2.48163860516474,3.05778804735969,4.04369648301081e-10,1.35690279183911e-07
"51","PmetTSAr1.1-004024",24.296714237645,8.91709699433527,1.60410315817023,14.6015807512762,250.438896030256,1424.21932658167,260.307981739527,150.107348545193,5.39971583217006,8.05960455751724,4.64532124340328e-10,1.50060003122239e-07
"52","PmetTSAr1.1-023565",2.19252117429945,1.42199553398038,1.29161552995525,1.76225974584368,4.56463198319286,9.75069171256193,6.15914777185372,7.45531408183392,2.07452424909383,2.12696307867361,4.65080472187176e-10,1.50060003122239e-07
"53","PmetTSAr1.1-009158",8.05415941579391,5.18435871763679,8.97881118404377,5.34272399136736,18.0049372670385,45.5190827752281,32.615487064589,29.2943790070647,2.1851555872403,4.26057078735894,4.8219132580002e-10,1.52645397439108e-07
"54","PmetTSAr1.1-016514",0.715925281403903,0.148124534789622,0.229157594024319,0.53147516144492,4.23858684153623,96.8885805779934,5.06729884866147,6.82306129750878,6.12588744485605,3.83764036467755,5.76297205278517e-10,1.79057676114129e-07
"55","PmetTSAr1.1-003993",5.86163824149446,1.15537137135906,0.624975256429961,2.79723769181537,18.9830726920084,79.7178502939209,25.3364942433074,30.6906039057828,3.89864439056622,4.36878676627227,6.76235416664441e-10,2.06288687650836e-07
"56","PmetTSAr1.1-007510",1.61083188315878,0.888747208737735,1.18745298721693,1.28672933823507,6.41222111924712,169.852293197847,18.3374626843827,9.61551109494481,5.35742732968752,4.70708570518649,7.05153749339087e-10,2.11269100114486e-07
"57","PmetTSAr1.1-012402",28.6817565862439,11.9980873179594,3.56235896165078,16.0281719741021,190.953771296901,386.793292714896,184.746437029376,81.3498582498345,3.80866411658698,6.82055332986224,9.92941862336344e-10,2.92273308180336e-07
"58","PmetTSAr1.1-031054",0.22372665043872,0.325873976537169,0.520812713691634,0.279723769181537,3.58649655822296,80.1459294422773,4.17142280911911,3.08223232358505,6.04261548327996,3.52430948201945,1.12150199950541e-09,3.24423457718997e-07
"59","PmetTSAr1.1-014305",14.1395243077271,5.77685685679528,6.47891015832393,7.07701136029289,42.8930497468282,21.92716526581,49.2451860485941,74.7375478804341,2.49966794161744,4.79969307911461,1.18442638731003e-09,3.36818744513351e-07
"60","PmetTSAr1.1-009272",0.492198630965183,0.681372860032263,1.0832904444786,0.839171307544611,6.81072073682745,157.628255294782,7.13901219010318,7.29725088575264,5.83786929498506,4.50522687599361,1.24499188011438e-09,3.48141229409318e-07
"61","PmetTSAr1.1-009519",0.715925281403903,0.622123046116414,1.06245793593093,0.75525417679015,3.65895103414666,25.4469271522958,5.17928335360427,3.71448510791019,3.57258139048353,2.36314421451109,1.33310010167878e-09,3.66668090261747e-07
"62","PmetTSAr1.1-019670",1.47659589289555,0.651747953074339,0.0208325085476654,0.22377901534523,9.78135424969899,19.5965121247586,9.51868292013757,6.58596650338686,4.3000676860245,2.58566365342646,1.59465026972204e-09,4.31532939119296e-07
"63","PmetTSAr1.1-008435",4.11657036807244,1.65899478964377,0.833300341906614,2.01401113810707,8.25981025530137,20.5477991211061,27.044257943685,11.5386133139338,2.97954495091958,3.2549603193791,1.70000326798602e-09,4.52740552861419e-07
"64","PmetTSAr1.1-024989",1.78981320350976,1.54049516181207,1.6249356667179,1.09092269980799,4.85444988688765,15.8864928390033,4.70334920759739,8.1665984641997,2.4712579496109,2.31786596440443,1.81195795159154e-09,4.7501610174692e-07
"65","PmetTSAr1.1-015667",13.9157976572884,28.9435340978922,28.3530441333725,26.6576752030005,2.82572456102415,0,1.03585667072085,0.395157990203211,-4.51487849272704,3.68429294110689,1.84232916704781e-09,4.75547673303509e-07
"66","PmetTSAr1.1-008584",2.10303051412397,2.51811709142358,3.54152645310311,2.74129293797906,26.3734292362254,561.544713943932,26.7083044288566,23.0245388958405,5.86634300832729,6.34040680991738,1.99430924009405e-09,5.06977582277242e-07
"67","PmetTSAr1.1-014997",1.29761457254457,0.770247580906037,0.166660068381323,2.60143105338829,11.9549885274099,7381.22606205956,67.6106448592124,127.662374701651,10.612807221633,9.89042954405757,2.09252860227795e-09,5.24006640134618e-07
"68","PmetTSAr1.1-003994",5.72740225123123,1.2146211852749,0.458315188048638,2.93709957640614,18.5121185985044,80.9545233891727,26.1203857779069,30.6379161737557,3.92599109086834,4.38089814071568,2.26086801060327e-09,5.57835933557378e-07
"69","PmetTSAr1.1-022055",1.61083188315878,1.51087025485415,1.10412295302626,0.951060815217226,4.41972303134547,16.3145719873597,4.4793801977118,6.53327877135976,2.61632212104805,2.21345302673584,2.48522863064776e-09,6.04306753116059e-07
"70","PmetTSAr1.1-012405",30.6058057800169,11.761088062296,3.41653140181712,16.3918128740381,193.453450716269,393.166915590424,183.150657833941,81.086419589699,3.77569406054884,6.83470436455207,3.11242808520278e-09,7.46004548764746e-07
"71","PmetTSAr1.1-017958",2.81895579552787,2.10336839401264,1.66660068381323,2.43359679187937,7.57149273402626,16.1718789379076,7.78292309352425,7.40262634980683,2.1113975489427,2.59135558792347,3.42366048811894e-09,8.09044727741684e-07
"72","PmetTSAr1.1-015013",10.828369881234,5.42135797330018,1.5624381410749,7.9161826678375,44.7406388828824,272.448595753925,49.6091356896582,45.9700461936403,4.00550036744396,5.77625511865785,4.07954515920328e-09,9.50647342793231e-07
"73","PmetTSAr1.1-015633",11.5890404927257,5.6879821359215,4.56231937193871,4.39166317615013,33.0392410212055,44.3299740297937,17.9455169170829,31.1647934940266,2.27419935529032,4.25716512605751,6.18595677817939e-09,1.42175318937389e-06
"74","PmetTSAr1.1-015756",25.1021301792244,20.5596854287996,9.74961400030739,20.5037522810067,51.9136319993283,86.3292949185361,93.6470422584123,89.6481760441019,2.08387467702963,5.63612743612822,6.30916014611714e-09,1.43047417475072e-06
"75","PmetTSAr1.1-003924",5.68265692114348,3.37723939320339,3.02071373941148,3.32871285326029,32.1335600721593,1343.16967449286,47.9853603679876,34.7475592718691,6.56378004509895,7.52462876803032,6.54293142603388e-09,1.46369737954662e-06
"76","PmetTSAr1.1-027882",2.10303051412397,2.31074274271811,1.64576817526556,2.06995589194337,5.32540398039167,13.1753248994129,6.15914777185372,7.74509660798295,1.9923249792903,2.35182565129487,7.58294260111312e-09,1.67403435475626e-06
"77","PmetTSAr1.1-008034",1.92404919377299,0.888747208737735,5.35395469675,2.09792826886153,13.9112593773497,77.1969397536,15.6218384395199,17.8874850231987,3.59285945639786,4.07604804736222,7.71105466675808e-09,1.68020876881646e-06
"78","PmetTSAr1.1-007407",3.04268244596659,1.4516204409383,8.85381613275778,3.55249186860552,25.28661209737,142.169841604135,25.8404245155499,27.7400909122654,3.70375414751511,4.89449061497043,8.2753894416422e-09,1.78005748784452e-06
"79","PmetTSAr1.1-009927",6.26434621228415,6.1619806472483,29.7696547146138,6.01406103740304,1.55777123235947,1.33180179488651,1.62377532167053,1.63331969283994,-2.96849357686068,2.786494404799,8.49016510989025e-09,1.8031391166296e-06
"80","PmetTSAr1.1-014871",72.5769254023207,8.85784718041942,0.458315188048638,13.9861884590768,2288.83689442956,6584.80858871743,1582.25706646299,420.579820906285,6.82631192247068,10.4215769083507,8.60351354696646e-09,1.80437187863754e-06
"81","PmetTSAr1.1-017728",21.2092864615906,12.9757092475709,11.4578797012159,18.9652715505082,52.8917674242982,92.5126603947949,42.6381002569692,74.2633582921902,2.02230454948557,5.35416631479901,8.9109977480178e-09,1.84578666933633e-06
"82","PmetTSAr1.1-000034",517.345506474496,114.500265392378,7.64553063699319,76.8401193941682,8684.03121183461,17090.9173050789,7585.38242680516,2256.0886854002,5.63586656309482,12.1489854993464,9.55987630660392e-09,1.95604395941708e-06
"83","PmetTSAr1.1-029716",1.29761457254457,1.2146211852749,1.43744308978891,2.15387302269783,4.02122341376514,6.65900897443254,5.82319425702534,4.6628642843979,1.7834792559375,1.79024955341697,9.77347179329769e-09,1.97565433431263e-06
"84","PmetTSAr1.1-000033",520.83564222134,120.069747900468,7.43720555151653,75.2177215329153,8703.84751099974,17094.2943739159,7581.85491489946,2246.18339177911,5.6217736975548,12.1496599466093,1.13889713642402e-08,2.27481144701455e-06
"85","PmetTSAr1.1-024183",0.850161271667135,0.325873976537169,0.499980205143969,0.839171307544611,4.09367788968884,117.4363796991,5.15128722736857,4.74189588243854,5.70363011426855,4.0621279989924,1.17263159539552e-08,2.31463681265247e-06
"86","PmetTSAr1.1-015011",8.27788606623263,3.55498883495094,0.958295393192606,4.41963555306828,28.5108362759745,145.87986088989,28.3040836242914,26.8970871998319,3.74120729029383,4.94705535730477,1.33684651443428e-08,2.6080942812998e-06
"87","PmetTSAr1.1-014474",1.65557721324653,0.325873976537169,0.249990102571984,0.139861884590768,4.67331369707841,9.13235516493605,3.55550803193374,5.58489959487206,3.33201151857826,1.67484447072062,1.53297675131196e-08,2.95635447511634e-06
"88","PmetTSAr1.1-020438",2.77421046544012,1.4516204409383,1.5624381410749,1.8741492535163,5.28917674242982,20.2148486723845,6.43910903421071,9.98432521913448,2.45578838368509,2.63812707039442,1.56171902138255e-08,2.97755928872233e-06
"89","PmetTSAr1.1-017638",6.3090915423719,5.03623418284716,4.10400418389008,6.79728759111135,14.6358041365866,77.0542467041479,35.1351384258019,16.649323320562,2.68864738451465,4.3738815702598,1.70782742704305e-08,3.21954253605936e-06
"90","PmetTSAr1.1-000347",26.3549994216812,2.54774199838151,5.8955999189893,7.58051414481965,133.062645033868,4610.74537824691,131.41381655037,187.357575088349,6.90095285503269,9.31758452600285,1.76872969599908e-08,3.24359382175242e-06
"91","PmetTSAr1.1-019401",2.01353985394848,1.62936988268585,1.79159573509922,1.37064646898953,4.52840474523101,18.3122746796895,5.40325236348986,7.87681593805068,2.4044345826946,2.4306039907203,1.7785828561284e-08,3.24359382175242e-06
"92","PmetTSAr1.1-023382",1.52134122298329,0.740622673948112,4.45815682920039,1.45456359974399,12.7519877625705,66.0193175465169,11.3664272516937,13.329996202855,3.65093779769972,3.80297948649743,1.75593129198403e-08,3.24359382175242e-06
"93","PmetTSAr1.1-018263",10.8731152113218,7.34697692556527,5.60394479932198,9.76235954443564,27.7862915167375,49.7523099089745,19.7652651224033,36.2228157686277,1.99259846743421,4.38723280795526,1.81638045066477e-08,3.27690658077994e-06
"94","PmetTSAr1.1-002375",26.5787260721199,11.2278397370534,13.3328054705058,18.014210735291,49.6675432456938,99.5521841677664,56.4121943649329,78.3203136582765,2.03908241036203,5.46526274105341,2.05652996061313e-08,3.63204838728076e-06
"95","PmetTSAr1.1-023825",2.05828518403622,1.36274572006453,1.24995051285992,1.45456359974399,4.38349579338362,17.1707302840725,4.75934146006878,7.00746835960362,2.4450884074436,2.30848143855488,2.04206616303395e-08,3.63204838728076e-06
"96","PmetTSAr1.1-015443",1.47659589289555,1.3331208131066,4.33316177791439,5.20286210677659,11.1942165302111,2832.17164552579,93.115115859934,45.6802636674912,7.91295925841337,8.54791594488966,2.11354798862917e-08,3.69386543262711e-06
"97","PmetTSAr1.1-020410",4.20606102824793,3.43648920711924,2.0415858376712,3.10493383791506,13.9112593773497,12.6996814012392,8.37084174447392,11.3015185198118,1.86193087775104,2.89304433716454,2.16733362265387e-08,3.74881685782336e-06
"98","PmetTSAr1.1-028236",2.10303051412397,1.30349590614868,0.937462884644941,2.40562441496122,4.67331369707841,16.9329085349856,6.29912840303221,8.61444418643001,2.43856739071666,2.44309565898585,2.39060934909516e-08,4.09282078154272e-06
"99","PmetTSAr1.1-016545",11.9022578033399,10.4279672491894,6.41641263268093,11.9162325671335,44.7406388828824,232.161591458609,56.4121943649329,26.949774931859,3.14711533878081,5.64716585936208,2.52159494379214e-08,4.27346666332772e-06
"100","PmetTSAr1.1-024105",1.1186332521936,1.03687174352736,0.416650170953307,1.53848073049845,3.62272379618481,7.37247422169316,3.27554676957675,4.47845722230306,2.19376884077993,1.53334565239214,2.5830095841943e-08,4.33377348036119e-06
"101","PmetTSAr1.1-024509",5.23520362026604,11.375964271843,5.04146706853502,10.9931441288344,1.63022570828317,1.42693049452126,2.96758938098407,1.34353716669092,-2.1395237688786,2.34397405437491,3.13249879956333e-08,5.20366978802709e-06
"102","PmetTSAr1.1-004313",13.0208910555335,10.3687174352736,7.9996832823035,10.4336965904713,24.5982945760949,68.1597132882987,32.3075296759963,35.8540016444381,1.94450033286947,4.6654260160985,3.20256791625139e-08,5.26791024498685e-06
"103","PmetTSAr1.1-002032",16.3767908121143,8.85784718041942,7.97885077375583,13.0071552669415,28.8731086555929,88.6123837097701,34.015293376374,59.5634810566307,2.19221075781943,5.0087268168046,3.35378027739611e-08,5.44325629721111e-06
"104","PmetTSAr1.1-021602",1.61083188315878,0.85912230177981,0.541645222239299,1.76225974584368,3.98499617580329,7.80055337004954,3.77947704181933,5.6639311929127,2.16489481647126,1.71790267413268,3.37405325372485e-08,5.44325629721111e-06
"105","PmetTSAr1.1-023732",2.32675716456269,1.48124534789622,1.0832904444786,2.34967966112491,6.59335730905636,13.1277605495956,5.37525623725416,5.79565052298044,2.09655387964108,2.26219199683567,3.94190772135753e-08,6.29879311894634e-06
"106","PmetTSAr1.1-024590",1.78981320350976,1.27387099919075,0.520812713691634,2.01401113810707,5.68767636001015,17.1707302840725,5.37525623725416,5.69027505892624,2.60337871113877,2.31051895905712,4.3623467637362e-08,6.90485415112886e-06
"107","PmetTSAr1.1-001796",11.5442951626379,3.28836467232962,1.54160563252724,6.54553619884797,25.3952938112555,40.2870042953168,32.8674522007103,49.2103417133066,2.6944444277846,4.41832490540757,4.51557663250898e-08,7.08059296637717e-06
"108","PmetTSAr1.1-007129",1.70032254333427,1.62936988268585,0.666640273525291,1.11889507672615,6.08617597759048,98.363075422332,6.91504318021759,6.55962263737331,4.52702891046397,3.94031904880086,5.55737914459812e-08,8.58930763774019e-06
"109","PmetTSAr1.1-017088",7.69619677509196,5.89535648462697,4.54148686339105,7.24484562180181,16.9905746041068,42.9506078850899,19.1493503452179,20.7062786866483,1.97591558411157,3.97075658333966,5.58013191389725e-08,8.58930763774019e-06
"110","PmetTSAr1.1-001021",3.08742777605433,1.86636913834924,0.395817662405642,2.99304433024245,15.0705309921288,4.32835583338115,48.1533371254018,196.894054585254,4.98816086372783,5.09583918689455,5.66109838907863e-08,8.63471897926921e-06
"111","PmetTSAr1.1-020242",3.08742777605433,2.31074274271811,0.687472782072957,3.97207752237783,9.5639908219279,19.7392051742107,9.88263256120165,19.8369311082012,2.55736383680296,3.1174353826588,5.7346632967722e-08,8.66812439578775e-06
"112","PmetTSAr1.1-000001",958.131753168861,135.119200635094,7.18721544894455,131.861784792177,12731.8091910258,27798.1280924683,14153.6095952149,5253.78354294778,5.60408368691582,12.9005302279304,6.22701384695689e-08,9.3282891360931e-06
"113","PmetTSAr1.1-009379",1.74506787342201,0.829497394821886,0.520812713691634,1.11889507672615,6.08617597759048,33.0096587732584,3.86346542052642,4.68920815041144,3.50539911542228,2.69489878714246,6.33680403047616e-08,9.40875203746274e-06
"114","PmetTSAr1.1-002222",4.25080635833568,2.28111783576019,4.2706642522714,2.60143105338829,8.51340092103431,195.632170798864,14.6699701475061,27.3449329220622,4.19729440067209,5.01905709146501,7.24967327767512e-08,1.0669738443231e-05
"115","PmetTSAr1.1-008624",2.86370112561561,2.6662416262132,1.87492576928988,1.73428736892553,6.30353940536157,13.1753248994129,7.30698894751737,6.34887170926493,1.86032071138168,2.41157238072194,7.31487256894409e-08,1.06720810401516e-05
"116","PmetTSAr1.1-003098",25.0126395190489,23.6703006593817,14.5202584577228,25.9863381569648,74.88170086714,385.604183969461,81.2447583359977,119.100618247248,2.88923360268402,6.55094650577888,7.61774944258337e-08,1.10181551851434e-05
"117","PmetTSAr1.1-000550",41.5684116515141,25.5366697977309,31.9570681121187,39.7767199776146,193.924404809773,2555.10930783958,175.367734740417,179.349039820231,4.48241260452261,8.66282939000479,8.37211322325259e-08,1.20057534751908e-05
